sample_id,x_H2,x_CH4,x_CO2,x_N2
W00001,26.31600570678711,63.64939880371094,2.7616169452667236,7.272980213165283
W00002,26.31600570678711,63.64939880371094,2.7616169452667236,7.272980213165283
W00003,26.31600570678711,63.64939880371094,2.7616169452667236,7.272980213165283
W00004,26.31600570678711,63.64939880371094,2.7616169452667236,7.272980213165283
W00005,22.714807510375977,72.59333038330078,2.7616169452667236,1.9302480220794678
W00006,22.714807510375977,72.59333038330078,2.7616169452667236,1.9302480220794678
W00007,22.714807510375977,72.59333038330078,2.7616169452667236,1.9302480220794678
W00008,22.714807510375977,72.59333038330078,2.7616169452667236,1.9302480220794678
W00009,18.291990280151367,72.01055145263672,2.7616169452667236,6.935842037200928
W00010,18.291990280151367,72.01055145263672,2.7616169452667236,6.935842037200928
W00011,18.291990280151367,72.01055145263672,2.7616169452667236,6.935842037200928
W00012,18.291990280151367,72.01055145263672,2.7616169452667236,6.935842037200928
W00013,0.5436739921569824,82.38797760009766,2.6228740215301514,14.445470809936523
W00014,0.5436739921569824,82.38797760009766,2.6228740215301514,14.445470809936523
W00015,0.5436739921569824,82.38797760009766,2.6228740215301514,14.445470809936523
W00016,0.5436739921569824,82.38797760009766,2.6228740215301514,14.445470809936523
W00017,0.7635539770126343,76.86074829101562,8.412677764892578,13.963019371032715
W00018,0.7635539770126343,76.86074829101562,8.412677764892578,13.963019371032715
W00019,0.7635539770126343,76.86074829101562,8.412677764892578,13.963019371032715
W00020,0.7635539770126343,76.86074829101562,8.412677764892578,13.963019371032715
W00021,0.7635539770126343,77.1236572265625,7.23815393447876,14.874635696411133
W00022,0.7635539770126343,77.1236572265625,7.23815393447876,14.874635696411133
W00023,0.7635539770126343,77.1236572265625,7.23815393447876,14.874635696411133
W00024,0.7635539770126343,77.1236572265625,7.23815393447876,14.874635696411133
W00025,0.7635539770126343,84.03050994873047,0.21330299973487854,14.992630004882812
W00026,0.7635539770126343,84.03050994873047,0.21330299973487854,14.992630004882812
W00027,0.7635539770126343,84.03050994873047,0.21330299973487854,14.992630004882812
W00028,0.7635539770126343,84.03050994873047,0.21330299973487854,14.992630004882812
W00029,0.7635539770126343,85.05567169189453,4.1732330322265625,10.007545471191406
W00030,0.7635539770126343,85.05567169189453,4.1732330322265625,10.007545471191406
W00031,0.7635539770126343,85.05567169189453,4.1732330322265625,10.007545471191406
W00032,0.7635539770126343,85.05567169189453,4.1732330322265625,10.007545471191406
W00033,9.705846786499023,82.66951751708984,6.624685764312744,0.9999529719352722
W00034,9.705846786499023,82.66951751708984,6.624685764312744,0.9999529719352722
W00035,9.705846786499023,82.66951751708984,6.624685764312744,0.9999529719352722
W00036,9.705846786499023,82.66951751708984,6.624685764312744,0.9999529719352722
W00037,6.976586818695068,70.68312072753906,3.0466690063476562,19.293622970581055
W00038,6.976586818695068,70.68312072753906,3.0466690063476562,19.293622970581055
W00039,6.976586818695068,70.68312072753906,3.0466690063476562,19.293622970581055
W00040,6.976586818695068,70.68312072753906,3.0466690063476562,19.293622970581055
W00041,6.0866780281066895,67.306396484375,11.863241195678711,14.74368667602539
W00042,6.0866780281066895,67.306396484375,11.863241195678711,14.74368667602539
W00043,6.0866780281066895,67.306396484375,11.863241195678711,14.74368667602539
W00044,6.0866780281066895,67.306396484375,11.863241195678711,14.74368667602539
W00045,11.714874267578125,81.07746887207031,0.27564799785614014,6.932010173797607
W00046,11.714874267578125,81.07746887207031,0.27564799785614014,6.932010173797607
W00047,11.714874267578125,81.07746887207031,0.27564799785614014,6.932010173797607
W00048,11.714874267578125,81.07746887207031,0.27564799785614014,6.932010173797607
W00049,1.7609659433364868,77.40362548828125,1.0272469520568848,19.80815887451172
W00050,1.7609659433364868,77.40362548828125,1.0272469520568848,19.80815887451172
W00051,1.7609659433364868,77.40362548828125,1.0272469520568848,19.80815887451172
W00052,1.7609659433364868,77.40362548828125,1.0272469520568848,19.80815887451172
W00053,1.7609659433364868,82.65570068359375,1.0272469520568848,14.5560884475708
W00054,1.7609659433364868,82.65570068359375,1.0272469520568848,14.5560884475708
W00055,1.7609659433364868,82.65570068359375,1.0272469520568848,14.5560884475708
W00056,1.7609659433364868,82.65570068359375,1.0272469520568848,14.5560884475708
W00057,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149
W00058,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149
W00059,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149
W00060,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149
W00061,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516
W00062,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516
W00063,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516
W00064,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516
W00065,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363
W00066,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363
W00067,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363
W00068,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363
W00069,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293
W00070,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293
W00071,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293
W00072,8.80515193939209,71.52214050292969,6.936903953552246,12.735804557800293
W00073,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434
W00074,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434
W00075,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434
W00076,20.041139602661133,62.62538528442383,8.783973693847656,8.549498558044434
W00077,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906
W00078,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906
W00079,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906
W00080,19.207834243774414,66.12289428710938,9.592753410339355,5.076515197753906
W00081,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584
W00082,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584
W00083,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584
W00084,2.4949989318847656,76.61290740966797,1.138056993484497,19.7540340423584
W00085,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738
W00086,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738
W00087,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738
W00088,2.4949989318847656,86.68367767333984,0.5316089987754822,10.289715766906738
W00089,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602
W00090,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602
W00091,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602
W00092,1.4962819814682007,72.5177993774414,11.555379867553711,14.430536270141602
W00093,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333
W00094,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333
W00095,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333
W00096,2.4949989318847656,72.7552261352539,11.555379867553711,13.1943941116333
W00097,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126
W00098,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126
W00099,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126
W00100,12.649243354797363,70.82733154296875,12.471187591552734,4.05224084854126
W00101,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285
W00102,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285
W00103,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285
W00104,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285
W00105,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248
W00106,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248
W00107,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248
W00108,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248
W00109,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107
W00110,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107
W00111,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107
W00112,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107
W00113,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667
W00114,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667
W00115,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667
W00116,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667
W00117,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617
W00118,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617
W00119,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617
W00120,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617
W00121,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547
W00122,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547
W00123,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547
W00124,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547
W00125,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789
W00126,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789
W00127,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789
W00128,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789
